datetime_utc,demand,T,Hr,StrGlo,RainDur,WVv,p,hour,dayofweek,month,is_weekend,season,hour_sin,hour_cos,month_sin,month_cos,demand_log,is_peak,peak_hours_per_day
2022-01-01T00:00:00Z,60787.897,6.78,83.34,0.02,0.0,0.9,977.07,1,5,1,1,winter,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,11.01514598563869,0,0
2022-01-01T01:00:00Z,59943.68675,6.42,84.66,0.03,0.0,0.7,977.14,2,5,1,1,winter,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,11.001160846319829,0,0
2022-01-01T02:00:00Z,57751.221999999994,6.15,84.61,0.02,0.0,0.49,977.38,3,5,1,1,winter,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387,10.963899788333327,0,0
2022-01-01T03:00:00Z,56270.176999999996,5.83,86.06,0.02,0.0,0.5,977.38,4,5,1,1,winter,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,10.937919957970626,0,0
2022-01-01T04:00:00Z,55791.943999999996,5.53,86.58,0.02,0.0,0.5,977.48,5,5,1,1,winter,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,10.929384765186796,0,0
2022-01-01T05:00:00Z,57495.63875,5.27,86.82,0.02,0.0,1.2,977.37,6,5,1,1,winter,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,10.959464376082764,0,0
2022-01-01T06:00:00Z,59259.53125,5.0,86.46,0.02,0.0,0.23,977.3,7,5,1,1,winter,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,10.989681911038897,0,0
2022-01-01T07:00:00Z,60740.65075,4.62,85.81,20.21,0.0,1.08,977.7,8,5,1,1,winter,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387,11.014368452240076,0,0
2022-01-01T08:00:00Z,62335.461,4.38,85.66,119.28,0.0,0.3,977.58,9,5,1,1,winter,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,11.040285740275912,0,0
2022-01-01T09:00:00Z,65142.189249999996,4.74,84.72,219.31,0.0,0.1,977.72,10,5,1,1,winter,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,11.084327686647422,0,0
2022-01-01T10:00:00Z,67187.6315,6.17,79.92,295.28,0.0,0.6,977.68,11,5,1,1,winter,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,11.115244454511506,0,0
2022-01-01T11:00:00Z,67784.68424999999,7.86,73.27,319.38,0.0,0.94,977.07,12,5,1,1,winter,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,11.12409155239244,0,0
2022-01-01T12:00:00Z,68111.485,8.87,69.61,282.26,0.0,0.88,976.38,13,5,1,1,winter,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,11.128901126963473,0,0
2022-01-01T13:00:00Z,67336.81275,9.98,66.7,203.64,0.0,0.85,975.85,14,5,1,1,winter,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387,11.117462360885101,0,0
2022-01-01T14:00:00Z,66793.7385,10.31,66.99,118.16,0.0,0.87,975.48,15,5,1,1,winter,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,11.109364620101395,0,0
2022-01-01T15:00:00Z,68715.353,9.84,67.53,14.81,0.0,0.74,975.24,16,5,1,1,winter,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,11.137727932136494,0,0
2022-01-01T16:00:00Z,74880.78275,8.39,72.4,0.03,0.0,0.18,975.26,17,5,1,1,winter,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,11.223652564488932,0,0
2022-01-01T17:00:00Z,78217.331,7.73,77.93,0.02,0.0,0.24,975.1,18,5,1,1,winter,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,11.267246526019344,0,0
2022-01-01T18:00:00Z,76789.1065,7.22,80.75,0.02,0.0,0.3,975.25,19,5,1,1,winter,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,11.248818066627255,0,0
2022-01-01T19:00:00Z,73979.18725,6.64,83.01,0.02,0.0,0.45,975.12,20,5,1,1,winter,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,11.21153907924878,0,0
2022-01-01T20:00:00Z,70873.87174999999,6.24,84.35,0.02,0.0,0.15,975.0,21,5,1,1,winter,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,11.168657122032094,0,0
2022-01-01T21:00:00Z,66949.44425,5.78,85.49,0.02,0.0,0.27,974.8,22,5,1,1,winter,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,11.111693050113992,0,0
2022-01-01T22:00:00Z,62603.44625,5.5,85.65,0.02,0.0,0.46,974.68,23,5,1,1,winter,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,11.044575607489822,0,0
2022-01-01T23:00:00Z,62061.600999999995,5.12,86.02,0.02,0.0,0.19,974.46,0,6,1,1,winter,0.0,1.0,0.49999999999999994,0.8660254037844387,11.03588273528483,0,0
2022-01-02T00:00:00Z,57919.01875,4.69,87.02,0.02,0.0,0.36,974.07,1,6,1,1,winter,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,10.966801085445095,0,0
2022-01-02T01:00:00Z,56469.39275,4.56,86.49,0.02,0.0,0.53,973.88,2,6,1,1,winter,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,10.94145404911163,0,0
2022-01-02T02:00:00Z,54371.63825,4.28,86.54,0.02,0.0,0.65,973.52,3,6,1,1,winter,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387,10.903597941192366,0,0
2022-01-02T03:00:00Z,53358.407,4.12,85.98,0.02,0.0,0.23,972.93,4,6,1,1,winter,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,10.884786826320783,0,0
2022-01-02T04:00:00Z,54913.498999999996,3.85,86.38,0.03,0.0,0.08,972.27,5,6,1,1,winter,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,10.913514480697655,0,0
2022-01-02T05:00:00Z,57300.615,3.65,86.46,0.02,0.0,0.15,971.83,6,6,1,1,winter,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,10.956066635629526,0,0
2022-01-02T06:00:00Z,60018.585999999996,3.46,86.86,0.02,0.0,0.01,971.92,7,6,1,1,winter,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,11.002409559903116,0,0
2022-01-02T07:00:00Z,62110.481,3.47,86.4,21.05,0.0,0.03,971.98,8,6,1,1,winter,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387,11.036670029847947,0,0
2022-01-02T08:00:00Z,64588.36675,4.1,83.61,153.02,0.0,0.84,972.08,9,6,1,1,winter,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,11.075789592284766,0,0
2022-01-02T09:00:00Z,68977.6915,5.46,82.33,102.31,0.0,1.92,972.36,10,6,1,1,winter,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,11.141538419708732,0,0
2022-01-02T10:00:00Z,70967.359,7.18,72.93,356.48,0.0,0.27,972.41,11,6,1,1,winter,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,11.169975317919748,0,0
2022-01-02T11:00:00Z,72254.47899999999,9.3,62.1,162.87,0.0,0.84,972.22,12,6,1,1,winter,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,11.187949597132771,0,0
2022-01-02T12:00:00Z,72660.67625,10.8,51.69,159.33,0.0,0.67,971.57,13,6,1,1,winter,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,11.1935556127784,0,0
2022-01-02T13:00:00Z,71707.074,10.25,61.55,87.02,0.0,0.64,970.76,14,6,1,1,winter,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387,11.180344682808892,0,0
2022-01-02T14:00:00Z,72904.3195,9.92,63.83,22.13,0.0,0.22,970.51,15,6,1,1,winter,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,11.196903168641944,0,0
2022-01-02T15:00:00Z,74222.0295,10.28,60.79,2.98,0.0,0.58,970.6,16,6,1,1,winter,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,11.214816278622306,0,0
2022-01-02T16:00:00Z,78573.5595,11.72,47.16,0.02,0.0,0.64,970.34,17,6,1,1,winter,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,11.271790528694666,0,0
2022-01-02T17:00:00Z,81441.82449999999,11.04,49.59,0.02,0.0,1.62,970.6,18,6,1,1,winter,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,11.307644234529477,0,0
2022-01-02T18:00:00Z,80045.17775,10.9,50.99,0.02,0.0,1.42,970.67,19,6,1,1,winter,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,11.290346476135626,0,0
2022-01-02T19:00:00Z,76183.52775,10.46,53.55,0.02,0.0,1.92,970.77,20,6,1,1,winter,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,11.24090054704652,0,0
2022-01-02T20:00:00Z,72038.2695,10.56,53.28,0.02,0.0,0.88,971.1,21,6,1,1,winter,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,11.184952777624362,0,0
2022-01-02T21:00:00Z,67482.57375,10.2,56.0,0.02,0.0,0.32,971.39,22,6,1,1,winter,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,11.119624676863204,0,0
2022-01-02T22:00:00Z,62491.325,10.81,55.2,0.02,0.0,1.84,971.1,23,6,1,1,winter,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,11.04278302609088,0,0
2022-01-02T23:00:00Z,58338.014,11.7,54.74,0.02,0.0,3.49,971.07,0,0,1,0,winter,0.0,1.0,0.49999999999999994,0.8660254037844387,10.974009201018484,0,7
2022-01-03T00:00:00Z,54550.39025,10.88,59.75,0.02,0.0,1.07,971.08,1,0,1,0,winter,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,10.906880145222795,0,7
2022-01-03T01:00:00Z,52405.14375,10.3,63.66,0.02,0.0,1.08,971.18,2,0,1,0,winter,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,10.866760028659384,0,7
2022-01-03T02:00:00Z,51935.614499999996,10.24,65.7,0.02,0.0,0.34,970.99,3,0,1,0,winter,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387,10.857760047689727,0,7
2022-01-03T03:00:00Z,52612.27375,10.22,66.95,0.02,0.0,1.45,970.9,4,0,1,0,winter,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,10.870704712760718,0,7
2022-01-03T04:00:00Z,56707.428,10.45,66.19,0.02,0.0,2.27,970.79,5,0,1,0,winter,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,10.945660486426405,0,7
2022-01-03T05:00:00Z,67201.165,10.7,63.56,0.02,0.0,2.47,970.78,6,0,1,0,winter,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,11.115445862670493,0,7
2022-01-03T06:00:00Z,79367.98425000001,10.77,62.45,0.02,0.0,2.59,970.5,7,0,1,0,winter,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,11.28185034488702,0,7
2022-01-03T07:00:00Z,88568.282,10.79,62.23,11.27,0.0,2.65,970.52,8,0,1,0,winter,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387,11.391529081528454,0,7
2022-01-03T08:00:00Z,92381.7065,11.0,61.26,53.8,0.0,2.81,970.52,9,0,1,0,winter,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,11.4336842564271,0,7
2022-01-03T09:00:00Z,95472.8985,11.26,59.43,66.08,0.0,2.91,970.82,10,0,1,0,winter,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,11.466597700853828,1,7
2022-01-03T10:00:00Z,97519.673,11.39,59.16,76.65,0.0,1.88,970.58,11,0,1,0,winter,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,11.487809410991204,1,7
2022-01-03T11:00:00Z,98628.53975,11.46,57.5,72.71,0.0,1.07,969.56,12,0,1,0,winter,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,11.499115948505375,1,7
2022-01-03T12:00:00Z,96426.70225,11.53,57.36,120.75,0.0,1.29,968.73,13,0,1,0,winter,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,11.476538436537407,1,7
2022-01-03T13:00:00Z,96078.509,12.06,54.39,133.4,0.0,2.52,967.58,14,0,1,0,winter,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387,11.472920938315387,1,7
2022-01-03T14:00:00Z,93993.45225,12.02,55.05,44.05,0.0,1.91,966.88,15,0,1,0,winter,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,11.450980401911092,0,7
2022-01-03T15:00:00Z,94180.15,11.84,56.03,9.05,0.0,1.13,966.3,16,0,1,0,winter,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,11.452964716491117,0,7
2022-01-03T16:00:00Z,98181.45675,11.57,57.58,0.02,0.0,2.12,966.0,17,0,1,0,winter,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,11.494572645045256,1,7
2022-01-03T17:00:00Z,98911.80475000001,11.38,58.76,0.02,0.0,1.96,965.18,18,0,1,0,winter,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,11.501983870953026,1,7
2022-01-03T18:00:00Z,94565.9155,11.28,59.05,0.02,0.0,2.93,964.5,19,0,1,0,winter,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,11.457052388847373,0,7
2022-01-03T19:00:00Z,87075.11125,11.38,57.62,0.02,0.0,2.13,963.74,20,0,1,0,winter,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,11.37452637286761,0,7
2022-01-03T20:00:00Z,79273.28575,11.41,57.42,0.03,4.92,2.53,962.72,21,0,1,0,winter,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,11.280656475079399,0,7
2022-01-03T21:00:00Z,71685.78525,10.34,64.12,0.02,0.15,2.74,961.88,22,0,1,0,winter,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,11.180047753794886,0,7
2022-01-03T22:00:00Z,64895.4295,9.99,63.56,0.02,0.0,2.73,961.02,23,0,1,0,winter,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,11.080532476483501,0,7
2022-01-03T23:00:00Z,62773.613,11.18,53.96,0.02,0.0,2.9,960.03,0,1,1,0,winter,0.0,1.0,0.49999999999999994,0.8660254037844387,11.047290088998738,0,5
2022-01-04T00:00:00Z,58411.03125,11.27,52.77,0.02,0.65,2.03,959.03,1,1,1,0,winter,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,10.975260042245733,0,5
2022-01-04T01:00:00Z,57285.18025,10.2,60.88,0.02,0.0,2.27,958.09,2,1,1,0,winter,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,10.955797234870738,0,5
2022-01-04T02:00:00Z,55525.49975,11.84,51.81,0.01,0.18,4.47,956.73,3,1,1,0,winter,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387,10.924597649172371,0,5
2022-01-04T03:00:00Z,54650.138249999996,11.95,52.68,0.03,0.0,5.58,955.68,4,1,1,0,winter,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,10.90870702333616,0,5
2022-01-04T04:00:00Z,58431.213,10.91,64.58,0.01,11.98,4.71,955.2,5,1,1,0,winter,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,10.975605495216621,0,5
2022-01-04T05:00:00Z,68398.506,10.49,73.25,0.01,49.85,3.92,954.92,6,1,1,0,winter,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,11.133106261266835,0,5
2022-01-04T06:00:00Z,81057.29975,10.94,74.96,0.02,9.62,3.59,953.87,7,1,1,0,winter,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,11.302911587883065,0,5
2022-01-04T07:00:00Z,89552.8185,11.0,73.92,12.53,0.0,4.17,953.18,8,1,1,0,winter,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387,11.402583881030411,0,5
2022-01-04T08:00:00Z,93458.3695,11.14,72.77,75.58,0.0,4.59,952.68,9,1,1,0,winter,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,11.445271370136046,0,5
2022-01-04T09:00:00Z,95802.39175000001,11.72,69.29,152.46,0.0,4.41,952.32,10,1,1,0,winter,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,11.470042929722462,1,5
2022-01-04T10:00:00Z,96395.10500000001,12.45,65.93,178.8,0.0,4.08,951.78,11,1,1,0,winter,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,11.476210701301092,1,5
2022-01-04T11:00:00Z,96901.70325,13.66,59.1,218.99,0.0,3.88,950.8,12,1,1,0,winter,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,11.481452375123757,1,5
2022-01-04T12:00:00Z,94673.8145,14.64,52.44,193.34,0.0,3.8,950.07,13,1,1,0,winter,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,11.458192730906543,0,5
2022-01-04T13:00:00Z,93489.7705,14.9,50.4,55.65,0.0,4.08,949.6,14,1,1,0,winter,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387,11.445607302874347,0,5
2022-01-04T14:00:00Z,92693.00425,14.98,48.56,21.86,0.0,5.4,949.84,15,1,1,0,winter,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,11.43704828214741,0,5
2022-01-04T15:00:00Z,94914.02875,15.27,46.67,2.86,0.0,4.52,949.26,16,1,1,0,winter,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,11.460726800332377,0,5
2022-01-04T16:00:00Z,98848.00975,15.17,45.75,0.02,0.0,4.68,949.14,17,1,1,0,winter,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,11.501338694354594,1,5
2022-01-04T17:00:00Z,99054.177,13.87,55.01,0.04,0.0,1.86,949.14,18,1,1,0,winter,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,11.50342222185844,1,5
2022-01-04T18:00:00Z,93490.03975,11.66,70.28,0.02,0.0,2.3,949.74,19,1,1,0,winter,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,11.445610182864435,0,5
2022-01-04T19:00:00Z,87027.62,10.88,74.87,0.03,0.0,2.26,950.53,20,1,1,0,winter,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,11.37398081851775,0,5
2022-01-04T20:00:00Z,78933.974,10.08,71.98,0.01,0.0,2.2,951.18,21,1,1,0,winter,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,11.276367009844993,0,5
2022-01-04T21:00:00Z,71775.13975,9.22,72.87,0.02,12.92,1.95,951.66,22,1,1,0,winter,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,11.181293452044144,0,5
2022-01-04T22:00:00Z,65217.027,8.02,80.07,0.04,60.0,3.12,952.7,23,1,1,0,winter,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,11.085475864127687,0,5
2022-01-04T23:00:00Z,64100.02675,6.29,84.99,0.04,60.0,2.14,953.96,0,2,1,0,winter,0.0,1.0,0.49999999999999994,0.8660254037844387,11.068200060225367,0,11
2022-01-05T00:00:00Z,59747.43975,5.05,85.59,0.03,60.0,1.51,954.37,1,2,1,0,winter,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,10.997881619503312,0,11
2022-01-05T01:00:00Z,58832.686,4.56,84.92,0.03,60.0,2.32,954.88,2,2,1,0,winter,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,10.982452863793986,0,11
2022-01-05T02:00:00Z,56915.432,3.86,86.21,0.03,60.0,3.37,955.03,3,2,1,0,winter,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387,10.949321795996697,0,11
2022-01-05T03:00:00Z,56502.643,3.97,85.06,0.03,60.0,3.38,954.81,4,2,1,0,winter,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,10.942042694801502,0,11
2022-01-05T04:00:00Z,60211.4225,4.32,84.13,0.02,60.0,3.08,955.02,5,2,1,0,winter,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,11.005617355822993,0,11
2022-01-05T05:00:00Z,70372.48475,4.3,84.39,0.02,30.92,1.99,955.32,6,2,1,0,winter,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,11.161557624128323,0,11
2022-01-05T06:00:00Z,82976.88025,4.37,84.9,0.02,53.48,2.82,955.96,7,2,1,0,winter,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,11.326317296771323,0,11
2022-01-05T07:00:00Z,93293.599,4.17,82.5,4.58,0.0,2.94,956.65,8,2,1,0,winter,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387,11.443506777836662,0,11
2022-01-05T08:00:00Z,97571.97774999999,4.23,78.62,26.72,0.0,2.88,957.82,9,2,1,0,winter,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,11.48834561795908,1,11
2022-01-05T09:00:00Z,101347.506,3.66,77.02,37.35,0.0,3.52,959.52,10,2,1,0,winter,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,11.526310543782598,1,11
2022-01-05T10:00:00Z,102618.756,3.31,74.79,94.28,0.0,2.57,960.66,11,2,1,0,winter,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,11.538776002029183,1,11
2022-01-05T11:00:00Z,104473.41674999999,3.03,66.66,107.42,0.0,3.14,961.19,12,2,1,0,winter,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,11.556687932858143,1,11
2022-01-05T12:00:00Z,100559.57800000001,3.02,60.57,176.29,0.0,2.81,961.58,13,2,1,0,winter,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,11.518505646755722,1,11
2022-01-05T13:00:00Z,97501.29075,3.08,55.55,165.5,0.0,3.09,962.02,14,2,1,0,winter,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387,11.48762089535985,1,11
2022-01-05T14:00:00Z,96448.959,3.03,53.42,98.1,0.0,2.93,962.27,15,2,1,0,winter,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,11.476769225118552,1,11
2022-01-05T15:00:00Z,96302.97925,2.67,52.13,18.6,0.0,2.47,962.59,16,2,1,0,winter,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,11.475254534483165,1,11
2022-01-05T16:00:00Z,100209.44175,2.14,53.14,0.02,0.0,1.51,963.1,17,2,1,0,winter,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,11.51501769223554,1,11
2022-01-05T17:00:00Z,102121.89725000001,1.68,56.2,0.02,0.0,0.39,963.43,18,2,1,0,winter,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,11.53392244981582,1,11
2022-01-05T18:00:00Z,98391.05300000001,1.43,57.81,0.02,0.0,0.59,963.86,19,2,1,0,winter,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,11.496705154109687,1,11
2022-01-05T19:00:00Z,91264.77524999999,1.42,58.87,0.03,0.0,0.64,964.24,20,2,1,0,winter,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,11.421520178884967,0,11
2022-01-05T20:00:00Z,82885.701,1.39,63.18,0.03,0.0,1.59,964.62,21,2,1,0,winter,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,11.325217841324559,0,11
2022-01-05T21:00:00Z,74565.24250000001,1.59,61.16,0.02,0.0,1.75,964.76,22,2,1,0,winter,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,11.219429759387666,0,11
2022-01-05T22:00:00Z,67706.48375,1.79,59.68,0.02,0.0,1.3,964.86,23,2,1,0,winter,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,11.122937226101838,0,11
2022-01-05T23:00:00Z,65720.49025,1.8,60.33,0.02,0.0,1.12,964.9,0,3,1,0,winter,0.0,1.0,0.49999999999999994,0.8660254037844387,11.0931660318008,0,11
2022-01-06T00:00:00Z,61110.82325,1.62,66.0,0.03,0.0,1.09,965.05,1,3,1,0,winter,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,11.020444269406795,0,11
2022-01-06T01:00:00Z,60367.5055,1.05,76.43,0.02,13.33,1.08,965.42,2,3,1,0,winter,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,11.008206250744621,0,11
2022-01-06T02:00:00Z,58148.236000000004,1.19,73.87,0.02,28.22,0.83,965.84,3,3,1,0,winter,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387,10.970750822147046,0,11
2022-01-06T03:00:00Z,57470.757249999995,1.12,77.0,0.02,28.17,1.21,966.22,4,3,1,0,winter,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,10.95903152785486,0,11
2022-01-06T04:00:00Z,61568.30475,0.97,83.46,0.02,60.0,1.37,966.7,5,3,1,0,winter,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,11.027902483824718,0,11
2022-01-06T05:00:00Z,71960.908,1.08,80.57,0.02,1.42,2.4,967.14,6,3,1,0,winter,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,11.18387830610604,0,11
2022-01-06T06:00:00Z,84715.02975,1.11,80.54,0.02,2.17,1.42,967.38,7,3,1,0,winter,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,11.347048311769623,0,11
2022-01-06T07:00:00Z,94084.6685,1.21,74.62,3.87,0.0,1.46,967.66,8,3,1,0,winter,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387,11.451950384562855,0,11
2022-01-06T08:00:00Z,98678.307,1.49,70.13,26.79,0.0,0.89,968.17,9,3,1,0,winter,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,11.499620414030776,1,11
2022-01-06T09:00:00Z,101863.43375,1.89,69.1,84.68,0.0,1.25,968.41,10,3,1,0,winter,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,11.53138831035539,1,11
2022-01-06T10:00:00Z,103467.09925,1.88,76.57,63.98,31.45,0.27,968.73,11,3,1,0,winter,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,11.54700895950997,1,11
2022-01-06T11:00:00Z,105668.51675,1.78,81.86,113.37,12.98,0.42,968.74,12,3,1,0,winter,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,11.568062272713112,1,11
2022-01-06T12:00:00Z,102811.54425,2.02,79.72,64.62,0.0,0.18,968.72,13,3,1,0,winter,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,11.540652923849988,1,11
